ID;OBJETO;MATERIAL;PROCEDENCIA;FECHA INGRESO;EDAD;FECHA;CULTURA;SECCION;SERIE;NUMINV
4275;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4297
4276;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4298
4273;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4295
4274;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4296
4271;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4293
4272;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4294
4269;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4291
4267;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4289
4268;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4290
4265;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4287
4266;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4288
4263;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CHARNELAS;4285
4264;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4286
4261;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;ROMANA;ÓSEOS;CHARNELAS;4283
4262;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;ROMANA;ÓSEOS;CHARNELAS;4284
4259;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;ROMANA;ÓSEOS;CHARNELAS;4281
4260;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;ROMANA;ÓSEOS;CHARNELAS;4282
4257;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;ROMANA;ÓSEOS;CHARNELAS;4279
4258;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;ROMANA;ÓSEOS;CHARNELAS;4280
12807;AMULETO;HUESO;PLAYA SANTA MARÍA DEL MAR. CÁDIZ;;ANTIGUA;;;ÓSEOS;AMULETOS;12791
12806;AMULETO;HUESO;PLAYA SANTA MARÍA DEL MAR. CÁDIZ;;ANTIGUA;;;ÓSEOS;AMULETOS;12790
33289;HUESO;HUESO;PLAZA ASDRUBAL. CÁDIZ/1984;;ANTIGUA;;FENICIA - PÚNICA;ÓSEOS;ESQUELETOS;33458
26740;FICHA;HUESO;PLAZA ASDRUBAL. CÁDIZ/1985;;ANTIGUA;;ROMANA ;ÓSEOS;FICHAS;28430
26624;FICHA;HUESO;PLAZA ASDRUBAL. CÁDIZ/1985;;ANTIGUA;;ROMANA;ÓSEOS;FICHAS;28316
24183;AGUJAS;HUESO;PLAZA ASDRUBAL. CÁDIZ/1985;;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;26050
25603;AGUJAS;HUESO;PLAZA ASDRUBAL. CÁDIZ/1997;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;27372
25602;GOZNE;HUESO;PLAZA ASDRUBAL. CÁDIZ/1997;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;GOZNES;27371
25600;OBJETO NO IDENTIFICADO;HUESO;PLAZA ASDRUBAL. CÁDIZ/1997;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;OBJETOS NO IDENTIFICADOS;27369
33314;AGUJAS DE PELO;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;33477
33288;AGUJAS;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;33457
33245;AGUJAS (PUNTA);HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;33425
25610;GOZNE;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;GOZNES;27379
25601;GOZNE;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;GOZNES;27370
25599;OBJETO NO IDENTIFICADO;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;OBJETOS NO IDENTIFICADOS;27368
25580;AGUJAS;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;02/09/98;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;27349
24614;FRAGMENTO;HUESO;PLAZA ASDRUBAL. CÁDIZ/1998;1998;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;26472
28738;OBJETO NO IDENTIFICADO;HUESO;PLAZA DEL CASTILLO. EL PUERTO DE SANTA MARÍA/1986;;;;;ÓSEOS;OBJETOS NO IDENTIFICADOS;30162
24118;FRAGMENTO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1988;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;25985
23957;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1988;04/10/89;ANTIGUA;s. I - II d.C.;ROMANA;ÓSEOS;ESQUELETOS;25825
25085;FRAGMENTO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1989;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;26859
25065;AGUJAS;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1989;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;26839
25066;GOZNE;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1989;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;GOZNES;26840
25062;GOZNE;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1989;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;GOZNES;26836
25057;AGUJAS;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1989;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;26831
25058;AGUJAS;HUESO;PLAZA SAN ANTONIO. CÁDIZ/1989;04/10/89;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;26832
19712;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19658
19708;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19654
19706;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19652
19703;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19649
19690;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19637
19688;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19635
19672;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19620
19663;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19611
19664;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19612
19658;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;ESQUELETOS;19606
19628;COLGANTES;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;COLGANTES;19577
19512;HUESO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;s. I - II d.C.;ROMANA;ÓSEOS;ESQUELETOS;19464
19429;FRAGMENTOS;HUESO;PLAZA SAN ANTONIO. CÁDIZ/88;01/05/93;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;19386
23138;CRÁNEO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/89;04/04/89;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;24967
19969;BISAGRA;HUESO;PLAZA SAN ANTONIO. CÁDIZ/89;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;BISAGRAS;19914
19962;AGUJAS;HUESO;PLAZA SAN ANTONIO. CÁDIZ/89;01/05/93;ANTIGUA;s. I d.C.;ROMANA;ÓSEOS;AGUJAS;19907
19946;OBJETO NO IDENTIFICADO;HUESO;PLAZA SAN ANTONIO. CÁDIZ/89;01/05/93;ANTIGUA;s. I - III d.C.;ROMANA;ÓSEOS;OBJETOS NO IDENTIFICADOS;19891
30118;AGUJAS;HUESO;PUENTE MELCHOR-AVE/AEROPUERTO JEREZ DE LA FRONTERA-CÁDIZ;DJ/11/13;ANTIGUA;;ROMANA;HUESO;AGUJAS;31507
30112;STILUNS;HUESO;PUENTE MELCHOR-AVE/AEROPUERTO JEREZ DE LA FRONTERA-CÁDIZ;DJ/11/13;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;31501
30110;AGUJAS;HUESO;PUENTE MELCHOR-AVE/AEROPUERTO JEREZ DE LA FRONTERA-CÁDIZ;DJ/11/13;ANTIGUA;;ROMANA;HUESO;AGUJAS;31499
5539;PUNZÓN;HUESO;PUERTA TIERRA. CÁDIZ;01/03/43;ANTIGUA;;;ÓSEOS;PUNZONES;5561
5091;COLMILLO;HUESO;PUERTA TIERRA. CÁDIZ;01/03/43;ANTIGUA;;ROMANA;ÓSEOS;AMULETOS;5113
5089;FRAGMENTO;HUESO;PUERTA TIERRA. CÁDIZ;01/03/43;;;;ÓSEOS;PUNZONES;5111
5090;FRAGMENTO;HUESO;PUERTA TIERRA. CÁDIZ;01/03/43;;;;ÓSEOS;PUNZONES;5112
5086;PUNZÓN;HUESO;PUERTA TIERRA. CÁDIZ;01/03/43;;;;ÓSEOS;PUNZONES;5108
4823;PUNZÓN;HUESO;PUERTA TIERRA. CÁDIZ;1940;;;;ÓSEOS;PUNZONES;4845
4824;PUNZÓN;HUESO;PUERTA TIERRA. CÁDIZ;1940;;;;ÓSEOS;PUNZONES;4846
4821;PUNZÓN;HUESO;PUERTA TIERRA. CÁDIZ;;;;;ÓSEOS;PUNZONES;4843
4822;PUNZÓN;HUESO;PUERTA TIERRA. CÁDIZ;1940;;;;ÓSEOS;PUNZONES;4844
4820;AGUJAS;HUESO;PUERTA TIERRA. CÁDIZ;21/01/40;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;4842
2;ESQUELETOS;HUESO;PUNTA DE LA VACA. CÁDIZ;1889;ANTIGUA;;FENICIA;ÓSEOS;ESQUELETOS;2
113;MOLAR DE CABALLO;HUESO;PUNTA DE LA VACA. CÁDIZ;ANTERIOR A 1902;PREHISTORIA;;PALEOLÍTICO;FÓSILES;DIENTES;113
103;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;103
101;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;101
102;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;102
99;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;99
100;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;100
97;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;97
98;FEMUR;HUESO;PUNTA DE LA VACA. CÁDIZ;1882;;;;ÓSEOS;ESQUELETOS;98
9201;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9223
9199;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9221
9200;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9222
9197;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9219
9198;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9220
9195;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9217
9196;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9218
9194;DIENTE;HUESO;PUNTILLA DEL SALADO. ROTA;09/02/74;;;;ÓSEOS;DIENTES;9216
28885;CUCHARA;HUESO;REQUISA FOFI;;MODERNA;;HISPÁNICA;ÓSEOS;CUCHARAS;30309
11851;PIEZA DE AJEDREZ;HUESO;SALTO DE LA MORA. UBRIQUE;;MEDIA;;ISLÁMICA;ÓSEOS;JUEGOS;11868
11849;PIEZA DE AJEDREZ;HUESO;SALTO DE LA MORA. UBRIQUE;;MEDIA;;ISLÁMICA;ÓSEOS;JUEGOS;11866
11850;PIEZA DE AJEDREZ;HUESO;SALTO DE LA MORA. UBRIQUE;;MEDIA;;ISLÁMICA;ÓSEOS;JUEGOS;11867
11847;FRAGMENTO;HUESO;SALTO DE LA MORA. UBRIQUE;;;;;ÓSEOS;AGUJAS;11864
11848;PUNZÓN;HUESO;SALTO DE LA MORA. UBRIQUE;;;;;ÓSEOS;PUNZONES;11865
11845;FICHA;HUESO;SALTO DE LA MORA. UBRIQUE;;ANTIGUA;;ROMANA;ÓSEOS;FICHAS;11862
11843;COLGANTES;HUESO;SALTO DE LA MORA. UBRIQUE;;;;;ORFEBRERÍA;COLGANTES;11860
11844;FRAGMENTO;HUESO;SALTO DE LA MORA. UBRIQUE;;ANTIGUA;;ROMANA;ÓSEOS;;11861
29561;VERTEBRA;HUESO;SAN JOSÉ DEL MALCOCINADO. MEDINA SIDONIA;;PREHISTORIA;;TERCIARIO;FÓSILES;ESQUELETOS;30968
18841;CUENTA;HUESO;SANLÚCAR DE BARRAMEDA, SAN ANDRES. ARCOS DE LA FRONTERA;26/02/93;ANTIGUA;;VISIGODA;ORFEBRERÍA;CUENTAS;18806
33491;FRAGMENTO;HUESO;SAN SEVERIANO Nº 10. CÁDIZ/2012;DJ/15/33;ANTIGUA;;ROMANA;ÓSEOS;BISAGRAS;33644
32421;BISAGRA;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;BISAGRAS;33002
32422;FRAGMENTO;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;33003
32419;FRAGMENTO;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;PLACAS;33000
32420;FRAGMENTO;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;PLACAS;33001
32417;AGUJAS;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;32998
32418;AGUJAS;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;32999
32416;AGUJAS;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;32997
32400;AMULETO;HUESO;SANTA MARÍA SOLEDAD Nº 4/2011;2013;ANTIGUA;;ROMANA;ORFEBRERÍA;AMULETOS;32981
29134;CRÁNEO;HUESO;SEGUNDA AGUADA/1998;;ANTIGUA ?;;;ÓSEOS;ESQUELETOS;30558
28420;CRÁNEO;HUESO;SEGUNDA AGUADA/1998;;;;;ÓSEOS;ESQUELETOS;29994
28354;HUESO;HUESO;SJ/01;;ANTIGUA;;;ÓSEOS;ESQUELETOS;29929
29312;SILBATO;HUESO;SUBESTACIÓN ELECTRICA. PUERTO REAL;DJ/09/35 2ª ENTREGA;ANTIGUA;;;ÓSEOS;SILBATOS;30734 - A
5893;AGUJAS;HUESO;TARIFA. CÁDIZ;16/03/46;;;;ÓSEOS;AGUJAS;5915
30877;AGUJAS;HUESO;TEATRO CÓMICO;11/2012;ANTIGUA;s. VIII - VI a.C.;FENICIA;ÓSEOS;AGUJAS;32253
30468;PLACA;HUESO;TEATRO CÓMICO;DJ/13/06;ANTIGUA;;FENICIA;ÓSEOS;PLACAS;31849
33299;HUESO;HUESO;TEATRO CÓMICO/2006-2010;DJ/13/19;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;33468
33297;HUESO;HUESO;TEATRO CÓMICO/2006-2010;DJ/13/19;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;33466
33298;HUESO;HUESO;TEATRO CÓMICO/2006-2010;DJ/13/19;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;33467
33296;HUESO;HUESO;TEATRO CÓMICO/2006-2010;DJ/13/19;ANTIGUA;;ROMANA;ÓSEOS;ESQUELETOS;33465
16968;BISAGRA;HUESO;TEATRO ROMANO. CÁDIZ;;ANTIGUA;;ROMANA;ÓSEOS;BISAGRAS;16946
16916;FRAGMENTO;HUESO;TEATRO ROMANO. CÁDIZ;;MEDIA;;ISLÁMICA;ÓSEOS;MANGOS;16894
29780;FRAGMENTO TALLADO;HUESO;TEATRO ROMANO. CÁDIZ/1992-1993;;ANTIGUA;;ROMANA;ÓSEOS;FRAGMENTOS;31153
28047;FRAGMENTO;HUESO;TEATRO ROMANO. CÁDIZ/1999;;;;;ÓSEOS;ESQUELETOS;29628
31388;AGUJAS;HUESO;TOLOSA LATOUR. CÁDIZ/1988;;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;32692
18771;AGUJAS;HUESO;TOLOSA LATOUR 87. CÁDIZ;27-05-1993;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;18736
18770;UTIL;HUESO;TOLOSA LATOUR 87. CÁDIZ;27-05-1993;ANTIGUA;;ROMANA;ÓSEOS;ÚTILES;18735
11836;CUENTA;HUESO;TOMILLO. ALCALÁ DEL VALLE;;;;;ORFEBRERÍA;CUENTAS;11853
11811;PLACA;HUESO;TOMILLO. ALCALÁ DEL VALLE;;PREHISTORIA;;;ÓSEOS;PLACAS;11828
11810;CUENTA;HUESO;TOMILLO. ALCALÁ DEL VALLE;;;;;ORFEBRERÍA;CUENTAS;11827
11801;CUCHARILLA;HUESO;TOMILLO. ALCALÁ DEL VALLE;;;;;ÓSEOS;CUCHARAS;11818
30938;FRAGMENTO;HUESO;TRANVÍA SAN FERNANDO/2009;DJ/12/01;MODERNA;;;ÓSEOS;FRAGMENTOS;32284
30933;FICHA;HUESO;TRANVÍA SAN FERNANDO. CÁDIZ/2009;DJ/12/01;ANTIGUA;;FENICIA - PÚNICA;CERÁMICA;UNGÜENTARIOS;32281 - DUPLICADO
1816;DADO;HUESO;UCLES. CUENCA;;ANTIGUA;s, I-II d.C.;ROMANA;ÓSEOS;DADOS;1815
5084;PYXIS;HUESO;ZONA POLÉMICA. CÁDIZ;01/03/43;;;;ÓSEOS;PYXIS;5106
5081;CAJA;HUESO;ZONA POLÉMICA. CÁDIZ;01/03/43;ANTIGUA;;ROMANA;ÓSEOS;CAJAS;5103
5082;PEINE;HUESO;ZONA POLÉMICA. CÁDIZ;01/03/43;;;;ÓSEOS;PEINES;5104
31938;FICHA ;HUESO ?;PABELLÓN PORTILLO. CÁDIZ;DJ/13/05;ANTIGUA;;ROMANA;ÓSEOS;FICHAS;32904
32623;AMULETO;HUESO, BRONCE;PABELLÓN PORTILLO. CÁDIZ/2012;DJ/13/05;ANTIGUA;;ROMANA;ORFEBRERÍA;AMULETOS;33114
25594;FRAGMENTO;HUESO, BRONCE;PLAZA ASDRUBAL. CÁDIZ/1997-98;02/09/98;ANTIGUA;;ROMANA;ORFEBRERÍA;FRAGMENTOS;27363
5095;AMULETO;HUESO, BRONCE;PUERTA TIERRA. CÁDIZ;01/03/43;;;;ÓSEOS;AMULETOS;5117
5093;AMULETO;HUESO, BRONCE;PUERTA TIERRA. CÁDIZ;01/03/43;;;;ÓSEOS;AMULETOS;5115
5092;AMULETO ;HUESO, BRONCE;PUERTA TIERRA. CÁDIZ;01/03/43;;;;ÓSEOS;AMULETOS;5114
30624;COLGANTES;HUESO, COBRE;AVENIDA PORTUGAL/AVENIDA JUAN CARLOS I/2005;DJ/10/44 - DJ/11/73;ANTIGUA;;ROMANA ;CERÁMICA;COLGANTES;32004
26459;CUCHILLO;HUESO, HIERRO;DOÑA BLANCA. EL PUERTO DE SANTA MARÍA/1983;;ANTIGUA;;FENICIA;METAL;CUCHILLOS;28151
24221;MANGO;HUESO, METAL;HOSPITAL REAL. CÁDIZ/1998;18/09/98;MODERNA;;ESPAÑOLA;ÓSEOS;MANGOS;26086
32723;FRAGMENTO;HUESO, METAL;PABELLÓN PORTILLO. CÁDIZ/2012;DJ/13/05;ANTIGUA;;ROMANA ?;ORFEBRERÍA;AMULETOS;33140
30588;LOTE;HUESO, METAL;VA/86;;ANTIGUA;;ROMANA ;;LOTES;31968
24768;AMULETO;HUESO, PASTA Vítrea;AVENIDA ANDALUCÍA Nº 29/2001;02/07/02;ANTIGUA;;ROMANA;ORFEBRERÍA;AMULETOS;26581
24764;AMULETO;HUESO, PASTA Vítrea;AVENIDA ANDALUCÍA Nº 29/2001;02/07/02;ANTIGUA;;ROMANA;ORFEBRERÍA;AMULETOS;26578
12033;AMULETO;HUESO, PASTA Vítrea;C/ GENERAL GARCÍA ESCAMEZ. CÁDIZ;;ANTIGUA;;;;AMULETOS;12047 BIS
4270;CILINDRO;HUESO;PLAYA DE LOS NÚMEROS. CÁDIZ;1923;ANTIGUA;;;ÓSEOS;CILINDROS;4292
27794;HUESOS;HUESO;REQUISA ADOLFO BOSH/1991;;;;;ÓSEOS;ESQUELETOS;29379
19032;AGUJAS;Hueso;CHALET DE VARELA. CÁDIZ/86;06/09/93;ANTIGUA;;ROMANA;ÓSEOS;AGUJAS;18997
17110;AMULETO;JADE;C/ TOLOSA LATOUR. CÁDIZ;16/11/89;ANTIGUA;s. IV a.C.;FENICIA;ORFEBRERÍA;AMULETOS;17088
1958;HACHA;JADE;CARBONERAS. ARCOS;27/05/14;PREHISTORIA;;NEOLÍTICO;LÍTICA;HACHAS;1957
1960;HACHA;JADE;DONACIÓN;;PREHISTORIA;;NEOLÍTICO;LÍTICA;HACHAS;1959
21972;ESCARABEO;JASPE;C/ SANTA CRUZ DE TENERIFE. CÁDIZ;16/09/97;ANTIGUA;;FENICIA;GLÍPTICA;ESCARABEOS;23710
86;PEDESTAL;JASPE;CABEZA DE HORTALES. PRADO DEL REY. ;1896;ANTIGUA;s. II;ROMANA;EPIGRAFÍA;PEDESTALES;86
33533;ENTALLE;JASPE;CARTEIA. HALLAZGO CASUAL. SAN ROQUE;DJ/16/06;ANTIGUA;;ROMANA ;GLÍPTICA;ENTALLES;33686
199;ESCUDO;JASPE;DESCONOCIDO;ANTERIOR A 1900;MODERNA;;ESPAÑOLA;PÉTREOS;ESCUDOS;199
16694;ENTALLE;JASPE;LA ALGAIDA. SANLÚCAR DE BARRAMEDA;1981;ANTIGUA;s. II d.C.;ROMANA;GLÍPTICA;ENTALLES;16673
1049;UTIL;JASPE ?;NECRÓPOLIS ROMANA. CHIPIONA;18/12/03;;;;PÉTREOS;ÚTILES;1048
1048;UTIL;JASPE ?;NECRÓPOLIS ROMANA. CHIPIONA;18/12/03;;;;PÉTREOS;ÚTILES;1047
10753;MONEDA;LATÓN;ALGODONALES;01/04/81;;;;NUMISMÁTICA;JETONES;10775
10752;MONEDA;LATÓN;ALGODONALES;01/04/81;;;;NUMISMÁTICA;JETONES;10774
24127;BOTONES;LATÓN;C/ LLENA Nº 60. OLVERA;;MODERNA;s. XVII - XVIII;HISPANOCRISTIANA;METAL;BOTONES;25994
24128;POMO;LATÓN;C/ LLENA Nº 60. OLVERA;;MODERNA;s. XVII - XVIII;HISPANOCRISTIANA;METAL;POMOS;25995
13706;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13690
13704;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13688
13702;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13686
13699;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13683
13697;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1951;BULGARA;NUMISMÁTICA;REPÚBLICA;13681
13698;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13682
13695;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13679
13696;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1951;BULGARA;NUMISMÁTICA;REPÚBLICA;13680
13693;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13677
13694;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1962;BULGARA;NUMISMÁTICA;REPÚBLICA;13678
13692;MONEDA;LATÓN;DESCONOCIDO;;CONTEMPORÁNEA;1951;BULGARA;NUMISMÁTICA;REPÚBLICA;13676
1762;MONEDA;LATÓN;DONACIÓN;14/08/06;;;;NUMISMÁTICA;JETONES;1761
1729;MEDALLAS;LATÓN;DONACIÓN;14/08/06;;;;NUMISMÁTICA;MEDALLAS;1728
790;MONEDA;LATÓN;DONACIÓN;28/12/02;;;;NUMISMÁTICA;JETONES;790
16013;GUARDA DE SABLE;LATÓN;DRAGA DEL PUERTO. CÁDIZ;1982;MODERNA;s. XVIII - s. XIX ;;METAL;ARMAS;15897
26653;CAJA;LATÓN;DRAGADO/1991;;MODERNA;;HISPÁNICA;METAL;CAJAS;28345
18497;GUARDA DE SABLE;LATÓN;DRAGA PUERTO CÁDIZ;13-09-1991;MODERNA;1761-1803;ESPAÑOLA;METAL;ARMAS;18462
